Crop,Temperature_C,Rainfall_mm,Humidity_pct,SoilMoisture_pct,Nitrogen,Phosphorus,Potassium,Soil_pH,LeafSpot,Wilting,Yellowing,SymptomScore,DiseaseRisk,Yield_t_ha
Maize,17.217483808272277,59.75220624714241,78.4750995525595,71.43141888321146,127.48209190519094,48.60133574002481,35.432114041137226,5.8102603358815355,0,0,0,0,Low,4.887570255101172
Cotton,30.651400595046653,42.53210301956506,70.14590720906115,63.606623123533595,77.94373930034855,43.80405378385022,24.105526813603078,6.726866454535332,0,0,0,0,Low,2.820047440654878
Wheat,14.859881158722235,34.57815154956809,70.53782923982459,74.14486295222362,81.83219000673189,38.7571278053882,32.92627587948923,7.3835744095720734,0,0,0,0,Low,3.6815105844251725
Wheat,14.628390917084047,24.831088125665296,74.06817495436982,60.990414950484265,94.60394574058552,43.42665352098032,36.947501125352005,5.812304880097145,1,0,1,2,High,3.658730280801337
Rice,29.813932503096765,111.27596235668226,55.98659089929336,98.28543818889226,131.93731960559484,26.64636814598338,31.72907175227704,5.777495355642712,1,0,0,1,Medium,3.889333572697146
Wheat,18.122672838564654,41.42968277850231,71.57100469472343,68.71896010069085,58.3713652098779,39.95956263062799,29.95890873506558,5.698695915086318,1,0,0,1,Low,3.4375211636018066
Wheat,17.551413258307427,53.2666551982334,76.15118646470094,52.447321785944155,74.81329527639471,37.354270488965106,33.57634558440944,6.807225300826703,1,0,0,1,Low,3.4559829118682717
Rice,21.470507329276646,110.396176343383,95.73314843365034,100.0,131.74142905749355,46.31325086307053,39.43100207643099,5.250938817923411,0,1,0,1,Medium,3.9681194804868167
Rice,22.044210795720772,131.10732697320418,82.25723736124358,93.10956536209893,79.44031930395704,56.30570732493476,30.49589872245344,4.610882235039909,0,0,0,0,Low,4.253700984823438
Wheat,13.849284514739987,83.44991788162089,60.49419796132808,71.74414160147843,52.24817735531364,35.31485499237982,27.335685876387274,6.466290240443672,0,0,0,0,Low,3.2900435328081947
Rice,25.552112832044063,114.28541721147391,67.42669640973986,100.0,130.70667443861754,48.814591389918206,42.170953244232464,5.258451472140124,0,0,0,0,Low,4.145268037000311
Wheat,28.340017938550126,38.873935779527955,61.03201213927931,72.27263291158387,101.5333557891765,52.0807990394729,29.37092802125034,5.4932502801313134,0,0,0,0,Low,3.4849871387958014
Rice,31.716917854538742,96.56011738870632,88.5289337552251,68.9949201149027,95.05508210129432,47.261606572380664,40.37829540758336,6.063793925753365,0,0,0,0,Medium,4.025405368760523
Wheat,25.6513314125051,43.530604865722644,66.04610258614372,59.643481550157375,62.03412960294011,20.380341506762463,44.23724042504721,6.3137627517002715,0,0,0,0,Low,3.3030004495096534
Rice,29.160286280568467,145.43027933724557,89.80926022961961,96.99495401934433,106.49377971081678,57.27861401738407,41.32081461416811,6.155371321813294,0,0,0,0,Medium,3.9792780750336707
Cotton,25.93725365415841,68.13246498796723,65.52945624824724,34.69529434945089,70.29926600306314,26.105020127017962,33.87571070089533,5.570392080301959,1,0,0,1,Medium,3.1981771646986954
Maize,23.577433940791288,97.5860213335167,77.80559427321923,58.98186190182984,104.70428186473036,41.87642773518023,12.455170773033977,6.310038853470862,0,0,0,0,Low,4.837262252260768
Maize,25.124494011737234,65.60096625580516,71.42304438111894,73.22106737073892,74.41843562773823,37.21905608466562,27.325540033194038,6.307488587909455,1,0,0,1,Low,4.82137024398251
Maize,24.782762437857652,58.400149073796285,76.92713465849612,40.712404152262025,83.21343866448007,45.01187250131331,54.64048530411758,5.122213015824162,0,1,0,1,Medium,4.562543455584349
Wheat,22.536049167053957,110.11583540041622,69.52776273479914,57.23976248905209,95.24466046182825,30.855434475876603,44.727575366353825,5.831527938885139,0,0,0,0,Low,3.399340429328843
Rice,38.63688829057753,124.21911616457612,94.51554458735528,87.19898316991716,69.41570098426615,57.77062718209829,12.910428215049244,5.377178474478813,1,0,0,1,High,4.157875716204551
Wheat,32.08600619459517,52.604057106956695,57.13746927183585,76.26674460953478,49.638360221908044,44.225464223906926,37.46073171808268,6.443863440937509,0,0,0,0,Low,3.7053513002994642
Maize,26.911070354654548,56.94231115410398,66.82613809250024,45.08301989780854,115.27744867626777,50.31838442859734,24.876725303294194,6.269341937537081,0,0,0,0,Low,4.864307217639912
Maize,22.726606753586626,95.16091667145487,89.7062727440055,72.57665918124611,80.0398793342052,47.59573921965035,18.131887781863174,7.890412281191741,0,0,0,0,Low,4.5383626878380845
Wheat,16.10087965285646,77.95217951749414,66.4848483357328,70.44281720685696,94.04363098134935,25.43217933851868,28.44065082913029,7.60633268318102,1,0,0,1,High,3.60324516244392
Rice,31.36428389177959,120.19415961175562,71.22282968389389,57.450213412996455,115.6312742548899,53.463348130300716,48.541270083096194,5.990328770547868,0,0,0,0,Low,4.2163015942067394
Rice,28.90578543309917,79.69648978444813,83.12795583799274,61.1381721170884,64.62897656645896,49.480899928797804,46.71555966288142,5.979943804082785,0,0,0,0,Low,4.145505107929847
Wheat,23.4762008871942,47.04739147729449,74.11866406281771,65.35288586714583,77.11924036884763,42.08283542007253,32.701249324648444,6.786162357773305,0,1,0,1,High,3.252688191769698
Maize,23.53284382018665,46.02986932489419,63.534882337481115,88.88037347864125,62.022385711855705,45.743682989637165,53.44311114743111,6.66497882770842,1,0,0,1,Low,4.38940126117307
Maize,25.671573097428794,52.62327579547613,51.47923812097418,81.33648504271167,105.31251650519116,47.3888374126411,37.18015964107906,5.14523559658083,0,0,1,1,Low,4.681710424524431
Wheat,22.317729796140075,13.630418030612212,60.99429372167147,38.459156069379745,83.72850986201423,33.84654167563334,46.78121226099484,5.884681767152327,0,0,1,1,Low,3.8717155288848737
Cotton,29.900312340685282,71.0093624016939,41.509881217686235,52.61300466554383,96.548057180981,24.4806684378797,35.46569162862256,6.92395867861796,1,0,0,1,Medium,3.0344590020930027
Maize,21.762072841390488,78.46980485345071,86.0788871788283,67.45002021016307,105.48542243810247,28.342672413995913,24.1244683322496,6.618400399938023,0,0,0,0,Low,4.792217249181685
Rice,34.20253128316482,106.31478699770062,68.63200166150418,70.03799281807673,108.96759619531089,46.630284634785745,26.829904377696742,4.60972477814285,1,0,0,1,High,3.865725163046991
Rice,21.582388579651287,119.95564700363919,78.7102400624694,87.44040950143338,107.22728875968228,35.60877053846356,16.853064009262646,5.566854410217072,1,0,0,1,Medium,4.347760404925111
Rice,32.363690562967825,108.33943686084115,80.3448311276924,83.25863186418817,104.37077985996142,32.77545421981486,26.32480879923154,6.245975053018288,0,0,0,0,Low,3.8041318583873838
Rice,23.0990193680244,114.34684661370848,90.44038098862735,85.30827291945641,97.59656340107672,44.97705425884412,38.848654583611044,6.177090655820166,0,1,0,1,High,4.256382155672028
Rice,21.46948712777499,135.87686090175612,99.79488783353364,96.64201623089915,87.7731497310652,37.72994554077929,28.581849785526693,5.9694701053848735,0,0,0,0,High,4.07908725242062
Rice,24.543171327982826,85.30770725515691,88.5132529031341,99.30277408172924,82.27995612668347,48.47639547862402,37.29776379425374,5.642089772325711,0,0,0,0,Low,3.850490561062659
Rice,23.495967669163292,155.7593360867634,80.93075962714242,67.21283265019161,120.48642251635685,37.25793595196602,36.34464610352324,6.236974059915971,0,0,1,1,High,3.7659585822217942
Rice,29.121260682442458,142.98178999932676,72.67778720378429,82.16973660328384,95.80193898028072,29.704973271596835,48.57960713838793,5.845014383991246,0,0,0,0,Low,4.169278200973528
Cotton,22.18013731355605,61.25749517357051,80.96169582622497,55.83116924520918,52.719780705973044,21.525563134729843,31.757089426045667,7.132982131500066,0,0,1,1,Medium,2.7813056450989597
Rice,26.692712065060693,109.20468002737091,87.83953878273864,73.4659591187621,78.15503786376982,32.31695554148166,26.768049491246224,6.925110001222435,0,0,0,0,Low,4.088290402673385
Wheat,21.59386500875509,36.218141977256636,57.2443953085228,45.98537355001137,101.76463314962382,39.581323620438,24.06832941123652,7.180017700928754,0,1,0,1,Medium,3.5447949206874125
Wheat,20.312152536835985,64.53837412422135,62.415115539353145,88.44469478806099,49.12676052733843,43.43331224727588,48.8331457592753,6.916022599678119,0,0,0,0,Low,3.379810599811983
Cotton,26.499352374579075,36.758174373500346,48.78814488800208,61.32656173662078,83.87364074301283,27.245075298972566,5.0,6.936566978704523,1,1,0,2,High,3.146104035664362
Rice,29.14393575022706,111.62826782521527,100.0,99.22806790052735,92.38371039835006,45.12657737791286,28.11997181997059,5.719043987077593,1,0,0,1,High,4.164667487271885
Wheat,12.840158674351647,69.0151404713927,65.20755015140422,66.25067003602643,50.56644482028352,22.005460589092657,28.015183548676454,6.081282987963259,1,0,1,2,High,3.4083546509441836
Cotton,31.001794627277594,34.008759037058425,67.26229944363739,52.55031987417183,85.60651446411147,47.43657360478445,26.089753331344237,7.31371496902348,0,0,0,0,Low,3.1383366957557697
Cotton,31.31386185041206,53.97595646501251,62.5746077779882,70.12616765399046,105.42193045738537,30.99668879779859,14.611107429214115,6.397286913424624,0,0,0,0,Low,3.0096726564848666
Cotton,27.30407632047625,28.10754361562251,65.11793058886767,57.71022543592247,97.00991919947872,48.29602458616101,23.150128208562524,6.9406499701935,0,0,0,0,Low,2.879776637584292
Rice,31.585481242595733,112.21035667969309,79.01285865826782,95.55115594544446,72.00647602194144,45.367552869979356,39.98296033714453,7.278386934094075,0,0,0,0,Low,4.020470421232768
Rice,26.124788318108507,129.6493121215406,99.68873971890002,80.8294662235197,76.3591269911829,49.9295300285169,38.47298743128728,6.1820680182652215,1,0,0,1,High,4.065831827647574
Maize,24.774417942593235,73.00590150507979,68.35952785830801,84.95235837705296,53.908115328840104,71.89658509863803,29.093914585166768,6.832809809835185,0,0,0,0,Low,4.734702444717217
Cotton,27.129965726441696,87.72954130473117,51.585020341828724,64.33487196174812,74.72370347450736,30.983497240962535,12.55467111393946,6.120348071719538,1,0,0,1,Medium,2.683636600585831
Maize,29.62796389322222,45.837072331927644,77.35189364627804,49.52788184133884,119.52044075345998,34.803380269935055,40.128213727331456,5.644200042952404,0,0,0,0,Low,4.995450236416458
Maize,33.24531700232142,105.94174902293301,57.299022273982715,59.963210915303755,68.8177114392478,24.846406891473563,34.926213815899544,7.18312287694535,1,0,0,1,Medium,4.940288234396709
Rice,24.068126341054104,116.50916379303493,74.60607289624949,55.20316794972012,101.13586987030808,48.69344238359831,43.55948749958187,4.682646779089019,1,0,0,1,Medium,3.8813000174033085
Maize,24.48253179788619,61.00283724088929,81.24159470566003,59.88360601787588,101.19722771360604,52.40328412447852,26.093767766227423,6.111244637222308,0,0,0,0,Low,4.6306413111824405
Rice,25.431065395164634,121.39367295269564,95.33486063563956,80.9833193303353,90.03361617676345,33.32615461462035,63.77054329570032,5.895968509718255,0,0,0,0,Medium,4.391948507949396
Wheat,11.136096046740537,23.71084096684878,68.15519191878437,72.22451335502583,90.89924572023497,36.57966770188748,37.70945694603873,6.252078448453745,0,0,0,0,Low,3.573228324442582
Wheat,20.394210653522613,57.5220332401592,80.29338805470188,57.86752772487922,86.00229625260467,32.57031190997946,45.24087783612095,6.539466630280964,0,0,0,0,Low,3.5006849244820537
Wheat,19.069332383583006,17.49471007261748,62.72035039236401,58.280686890081654,70.71234219171657,39.75185756331037,38.5863195279051,6.82770697755328,0,0,0,0,Low,3.500898121950003
Rice,31.002991339858326,145.16510304152598,100.0,64.11323011104568,89.53722032902816,59.94910454747865,35.10082914136137,6.189058216328084,0,0,0,0,Medium,4.114904349384757
Rice,29.840509606373026,89.67301353484282,77.84715736584192,94.57495802706622,117.63703602637972,37.1989279880169,27.733745171158212,5.548024655587054,0,0,1,1,Low,3.9904228619338142
Maize,21.00390058454203,95.43402996272007,57.73365324240426,67.40345546920109,83.46159860198057,38.820819082537454,14.610111063862618,6.191917897065607,0,1,1,2,High,4.716116009002026
Rice,22.46205140760984,81.34552298991,97.55521429667459,100.0,50.22577834328967,37.875992736691494,54.64192054783899,5.538165593222173,0,0,0,0,Low,4.090482060446849
Maize,21.760153685597245,96.48099539193122,71.5408233275581,53.86873857615835,97.67378664498453,41.16750743815036,43.72229933483291,6.061539781980048,1,0,0,1,Medium,4.923565562399493
Rice,32.42941075554436,120.91915924634556,77.45206426181025,64.49759658189505,100.15496139119702,40.30264653767261,47.38957178234851,4.958624255939865,0,0,0,0,Low,3.8694326617899533
Wheat,17.87003249478657,53.746755034208135,81.17185514204635,48.59107515498626,56.71128742877793,44.10904791781904,46.685022718854,6.909948609665755,1,0,0,1,Medium,3.4881336001815932
Wheat,20.939235399331604,30.651874269952078,59.60188166359977,57.50459756100666,86.90219026737589,27.080179782015477,45.29794365205076,5.778430752706748,0,0,0,0,Low,3.484141992933994
Rice,23.72766802806209,111.33111212076132,91.26737610958654,62.0094245567191,81.8442513227568,38.72607880764165,37.79807897026234,6.417747320630926,0,0,0,0,Low,4.016968984707215
Wheat,16.800964100912363,69.81640151548108,46.81424399710389,58.29622508765818,112.17031936288403,32.09408584005639,46.95571736482427,7.403139226881144,0,0,0,0,Low,3.4331331030422776
Rice,27.39197798687687,92.82874601781094,89.17043546467161,84.46632110455653,86.4591719945293,29.93984044868803,51.809265638012974,5.819328223541479,1,1,0,2,High,4.117194629204699
Rice,19.94868282974691,123.9559884347743,71.05658012285704,100.0,81.32356162422005,35.60986101397603,39.29998225801595,5.215330049930455,1,0,0,1,High,4.150547806394497
Cotton,32.010805953049726,94.85722418211651,84.50697404674239,33.150926222734114,95.77865327218963,38.39969230821635,28.745394608478293,5.764516671244635,1,0,0,1,Medium,2.5833020293204556
Wheat,18.912655067223245,30.839899556880702,63.53278607274257,55.2663741903049,81.7415885318984,21.467251239378022,17.544818522546766,6.89905284890179,0,0,1,1,Low,3.874285881192534
Cotton,30.577561129943312,79.49144987038808,50.02769832274359,43.423995688424164,74.96407353571313,28.838373815316146,36.12640942587707,6.873593484488793,1,0,0,1,High,2.858942914186096
Rice,27.139785418795192,111.44111981435528,90.24743291338103,82.96300542609526,105.96629895601555,39.01321624360219,41.247815941101145,6.063966857631553,0,0,0,0,Medium,4.053827552338322
Maize,25.32940857150343,76.08576716611722,68.1319803060508,65.68443994981796,58.2614056260013,30.981064678326124,47.22132322230476,6.5358403947758426,1,0,0,1,Medium,4.793582357255214
Maize,17.223754176012207,70.90197487309443,73.64142793098935,56.151269056251,73.43175967369216,30.768489445228532,15.351347223163586,6.971992576737185,0,0,0,0,Low,4.755167595667743
Maize,22.30169566175933,68.08444552568251,77.09325418509648,69.68864863003347,118.35972436602215,33.78873246205995,43.7429105816436,6.689915048087794,0,0,0,0,Low,4.891637417477707
Wheat,23.866086355513435,44.54724387421873,75.03893252867293,54.00509420861069,92.87425851004218,32.459839876594145,16.12811930321546,6.585976147195465,0,0,0,0,Low,3.3592847965026817
Wheat,23.39366394615984,42.40967780292535,66.08182321855709,49.32918543848139,63.92150904466884,35.692368040525594,28.403011640266705,6.418080942939282,1,1,0,2,High,3.2995371036596217
Wheat,28.803188794901786,63.45260287628817,65.25116890606749,63.61640083178814,85.25867915813838,38.52212351402245,34.92168828207326,6.763164799652764,0,1,1,2,Medium,3.647003433293866
Cotton,28.981510997682506,37.706843602410345,62.58204886352577,73.54577451895815,71.17379123767874,30.015992854210864,26.30636381071757,6.626299423290604,0,0,0,0,Low,2.8295322972105197
Cotton,31.720773838191015,65.71179699005671,61.23770381893315,66.57500817814592,58.50108007702015,34.716215919009045,44.34177036520327,5.543316115672247,0,0,0,0,Low,2.8125896495922693
Cotton,32.97777288306549,39.13028894684189,71.50339058279171,56.09910487655869,78.9000872594112,47.8342402979362,28.762828298615137,6.908722698922011,1,0,1,2,High,2.8053747387348484
Rice,29.415633611512067,87.5095719376719,61.54370655395222,99.50450413226817,82.67338202469988,41.151578363115895,42.12355969085948,6.666894890257758,0,0,0,0,Low,3.985132041549157
Maize,28.696710089742588,74.67448472967828,72.87387879465703,41.443777627415216,91.37877006630265,50.36594322448186,41.221638703884175,5.618323594119699,0,0,0,0,Low,4.7976504299018705
